Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
1447206586.7,2014-04-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2263,5.28325089390966
1447250246.7,2014-05-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2287,5.28325089390966
1447303420.7,2013-11-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2294,5.28325089390966
1447216728.7,2015-06-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2269,5.28325089390966
1447358503.7,2013-10-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2279,5.28325089390966
1447159864.7,2015-03-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1676853,PLANT03,PORT09,2308,5.28325089390966
1447405365.7,2015-05-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1680210,PLANT03,PORT09,773,0.989911902897823
1447405364.7,2015-01-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1680210,PLANT03,PORT09,824,0.989911902897823
1447159960.7,2014-04-28,PORT04,V444_0,2,DTP,0,0,V555555555_14,1680210,PLANT03,PORT09,1281,1.97982380579565
1447369539.7,2013-12-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1680210,PLANT03,PORT09,771,0.989911902897823
1447244450.7,2014-06-28,PORT04,V444_0,2,DTP,0,0,V555555555_14,1680210,PLANT03,PORT09,1241,1.97982380579565
1447203016.7,2014-09-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1237,12.3118622892942
1447281470.7,2014-12-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1322,11.9
1447219196.7,2014-03-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1290,12.8
1447227171.7,2014-01-29,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1331,12.8
1447258854.7,2013-10-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1258,12.78
1447194887.7,2015-02-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,1329,10.78
1447385440.7,2014-05-29,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,2249,20.08
1447326070.7,2014-03-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,2241,23.02
1447149381.7,2015-04-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,2316,19.92
1447203017.7,2015-05-03,PORT04,V444_0,2,DTP,0,0,V555555555_14,1694720,PLANT03,PORT09,2283,21.84
1447216711.7,2015-01-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,799,11.1701208981002
1447303090.7,2013-11-12,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700094,PLANT03,PORT09,467,3.72
1447402083.7,2014-10-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,501,3.68
1447323838.7,2014-06-01,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,824,8.22
1447165146.7,2014-01-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,799,8.18
1447165148.7,2014-07-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,777,8.16
1447206538.7,2013-07-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,760,8.14
1447402084.7,2013-07-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,601,4.66
1447206541.7,2015-05-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1700097,PLANT03,PORT09,555,4.54
1447265688.7,2014-03-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,1298,3.04229219269397
1447166586.7,2013-09-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,10288,28.94
1447336324.7,2013-06-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,9259,22.92
1447160018.7,2015-01-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,10302,25.9
1447238311.7,2015-04-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,10305,26.86
1447216659.7,2014-09-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,10321,23.8
1447404918.7,2014-03-18,PORT04,V444_0,2,DTP,0,0,V555555555_14,1651299,PLANT03,PORT09,10304,23.72
1447298099.7,2013-05-15,PORT04,V444_0,2,DTP,6,6,V555555555_14,1683634,PLANT03,PORT09,537,5.79873326069624
1447371635.7,2015-01-29,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683634,PLANT03,PORT09,437,3.86582217379749
1447340775.7,2014-01-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683634,PLANT03,PORT09,497,3.86582217379749
1447169613.7,2014-06-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,485,0.941441176902409
1447288045.7,2015-02-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,494,0.941441176902409
1447169614.7,2015-02-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,754,1.88288235380482
1447288044.7,2013-10-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,518,0.941441176902409
1447336326.7,2014-02-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,758,1.88288235380482
1447405437.7,2013-11-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,1278,3.58
1447405425.7,2013-07-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689145,PLANT03,PORT09,2247,6.54
1447265687.7,2014-12-10,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689145,PLANT03,PORT09,2275,6.24
1447270172.7,2013-08-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,1525,3.6
1447153542.7,2013-06-10,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689147,PLANT03,PORT09,2049,4.1
1447379244.7,2014-10-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669702,PLANT03,PORT09,2779,45.22
1447175679.7,2014-08-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669702,PLANT03,PORT09,2762,44.02
1447281453.7,2014-03-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669702,PLANT03,PORT09,2749,42.84
1447159958.7,2014-07-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1662552,PLANT03,PORT09,4318,15.82
1447357760.7,2013-11-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1662552,PLANT03,PORT09,4324,9.5
1447293741.7,2014-05-31,PORT04,V444_0,2,DTP,0,0,V555555555_14,1662552,PLANT03,PORT09,4295,9.4
1447250681.7,2013-05-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1662552,PLANT03,PORT09,4246,9.24
1447357762.7,2014-01-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687346,PLANT03,PORT09,784,11.4356886051801
1447315619.7,2014-08-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687346,PLANT03,PORT09,2238,43.7427544207205
1447175817.7,2014-10-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1309,18.4164362420423
1447172946.7,2014-02-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1243,20.4164362420423
1447172852.7,2015-05-12,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1304,19.4164362420423
1447312173.7,2014-10-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1319,19.4164362420423
1447154436.7,2013-07-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1246,19.4164362420423
1447172851.7,2014-03-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1314,19.4164362420423
1447304686.7,2014-08-13,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1256,18.42
1447149309.7,2014-05-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1276,19.26
1447357775.7,2013-07-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,2269,40.48
1447304685.7,2014-04-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1319,20.22
1447214050.7,2014-05-10,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1254,19.18
1447214067.7,2014-04-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1276,20.16
1447172850.7,2015-03-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,1257,19.12
1447388775.7,2014-01-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687346,PLANT03,PORT09,1794,29.68
1447369508.7,2013-07-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,2264,35.02
1447369507.7,2014-09-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,2285,40.96
1447315618.7,2014-02-01,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687346,PLANT03,PORT09,2262,36.88
1447332526.7,2013-09-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,2266,34.66
1447159869.7,2015-05-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687346,PLANT03,PORT09,2281,37.62
1447315628.7,2014-04-10,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,4322,68.7
1447315627.7,2014-03-21,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,4283,74.68
1447214051.7,2013-08-03,PORT04,V444_0,2,DTP,0,0,V555555555_14,1689469,PLANT03,PORT09,3320,59.9
1447321351.7,2014-03-31,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,815,4.42746367537454
1447320026.7,2015-05-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,826,4.42746367537454
1447172945.7,2014-09-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,1326,8.85492735074908
1447321350.7,2013-07-31,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,817,4.42746367537454
1447350617.7,2014-10-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,745,4.42746367537454
1447153543.7,2013-09-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669409,PLANT03,PORT09,1274,7.92
1447185859.7,2014-03-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668421,PLANT03,PORT09,705,2.88499270015161
1447172947.7,2013-10-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1656839,PLANT03,PORT09,492,2.84
1447214068.7,2013-06-18,PORT04,V444_0,2,DTP,0,0,V555555555_14,1656839,PLANT03,PORT09,717,3.86
1447288745.7,2014-06-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1656839,PLANT03,PORT09,706,4.22
1447193509.7,2014-03-13,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,529,2.20632593566217
1447287921.7,2014-08-28,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,557,2.6475911227946
1447249174.7,2013-10-09,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,479,1.76506074852973
1447159963.7,2014-11-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,543,2.20632593566217
1447329439.7,2015-05-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,666,3.53012149705947
1447288743.7,2015-02-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1660885,PLANT03,PORT09,334,0.441265187132434
1447193639.7,2014-07-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1657064,PLANT03,PORT09,305,0.0310324875508135
1447152803.7,2014-03-10,PORT04,V444_0,2,DTP,0,0,V555555555_14,1657064,PLANT03,PORT09,490,1.55162437754068
1447303433.7,2013-08-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2296,33.1571935743545
1447357777.7,2014-02-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2255,34.1571935743545
1447196675.7,2015-05-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2331,34.1571935743545
1447265728.7,2013-12-14,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2331,34.1571935743545
1447303432.7,2014-11-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2250,34.1571935743545
1447290145.7,2015-02-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2271,32.1571935743545
1447375287.7,2015-03-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2294,33.1571935743545
1447369505.7,2014-05-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2328,30.1571935743545
1447206585.7,2014-09-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2333,32.1571935743545
1447402055.7,2014-05-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2300,35.1571935743545
1447244429.7,2014-12-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2281,34.1571935743545
1447266961.7,2015-03-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2236,34.1571935743545
1447357776.7,2015-04-21,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,2307,32.1571935743545
1447320238.7,2014-05-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668550,PLANT03,PORT09,6270,101.471580723064
1447401985.7,2015-03-31,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668545,PLANT03,PORT09,2034,17.9618656978788
1447159850.7,2014-07-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668545,PLANT03,PORT09,2018,13.76
1447334362.7,2014-08-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668545,PLANT03,PORT09,1994,13.58
1447401987.7,2013-10-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5363,42.628797434841
1447159893.7,2015-03-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5398,35.86
1447175816.7,2013-06-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5370,40.26
1447265646.7,2014-04-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5422,41
1447216668.7,2014-05-01,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5383,37.96
1447266941.7,2013-09-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5346,40.86
1447258855.7,2014-02-02,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5412,37.8
1447196779.7,2014-06-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5349,36.74
1447238358.7,2014-02-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5357,34.74
1447334396.7,2014-08-24,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5432,40.66
1447238360.7,2013-09-13,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5415,40.6
1447369503.7,2015-02-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1668547,PLANT03,PORT09,5362,34.12
1447288744.7,2014-09-18,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683197,PLANT03,PORT09,470,5.21590446464921
1447394185.7,2015-02-13,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683200,PLANT03,PORT09,277,0.744595458553792
1447396988.7,2015-02-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683200,PLANT03,PORT09,345,0.744595458553792
1447401808.7,2014-10-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683200,PLANT03,PORT09,287,1.20675815696649
1447329163.7,2013-09-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1683203,PLANT03,PORT09,447,4.29365702290773
1447291530.7,2013-10-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696488,PLANT03,PORT09,476,3.46
1447163013.7,2013-10-01,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696488,PLANT03,PORT09,497,3.42
1447291532.7,2013-10-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,358,1.69269049190717
1447325207.7,2014-09-27,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,402,1.69269049190717
1447163014.7,2014-02-06,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,496,3.16
1447149341.7,2014-06-26,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,514,3.16
1447159919.7,2014-07-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,497,3.16
1447149340.7,2015-03-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,488,3.16
1447159920.7,2014-10-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,451,3.16
1447146800.7,2013-08-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,496,3.16
1447405426.7,2014-08-25,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,453,3.14
1447291531.7,2015-02-23,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,478,3.14
1447369194.7,2014-08-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696488,PLANT03,PORT09,546,4.26
1447405427.7,2013-11-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,625,3.7
1447357779.7,2014-02-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1696482,PLANT03,PORT09,711,4.24
1447405664.7,2014-06-15,PORT04,V444_0,2,DTP,0,0,V555555555_14,1672676,PLANT03,PORT09,394,3.82848127892301
1447288339.7,2013-08-14,PORT04,V444_0,2,DTP,6,6,V555555555_14,1672661,PLANT03,PORT09,406,3.13495043310602
1447359864.7,2014-01-04,PORT04,V444_0,2,DTP,0,0,V555555555_14,1672661,PLANT03,PORT09,342,0.626990086621203
1447162977.7,2013-05-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677889,PLANT03,PORT09,749,2.89150978311826
1447402056.7,2013-07-15,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8332,25.78
1447250244.7,2014-04-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8322,26.92
1447334363.7,2013-12-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8289,23.64
1447159888.7,2015-05-05,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8298,22.6
1447177495.7,2014-12-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8326,22.58
1447231575.7,2013-09-17,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8284,19.56
1447402062.7,2014-04-03,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8306,20.56
1447357726.7,2014-10-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8266,21.54
1447231574.7,2014-10-15,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8279,22.52
1447231576.7,2015-03-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8306,19.5
1447159891.7,2014-05-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8320,20.46
1447159890.7,2015-06-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8296,23.44
1447231573.7,2014-11-22,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8315,19.42
1447177502.7,2014-12-21,PORT04,V444_0,2,DTP,0,0,V555555555_14,1677878,PLANT03,PORT09,8244,20.4
1447342051.7,2014-04-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1622685,PLANT03,PORT09,811,6.62933753943218
1447379234.7,2014-07-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1622685,PLANT03,PORT09,740,3.88
1447258776.7,2015-02-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1622685,PLANT03,PORT09,1752,9.58
1447159949.7,2014-01-21,PORT04,V444_0,2,DTP,0,0,V555555555_14,1693618,PLANT03,PORT09,4295,40.4446621182983
1447163035.7,2014-08-30,PORT04,V444_0,2,DTP,0,0,V555555555_14,1693618,PLANT03,PORT09,4255,38.4446621182983
1447187011.7,2014-06-20,PORT04,V444_0,2,DTP,0,0,V555555555_14,1693618,PLANT03,PORT09,4258,35.4446621182983
1447166640.7,2013-05-21,PORT04,V444_0,2,DTP,0,0,V555555555_14,1693618,PLANT03,PORT09,4273,35.4446621182983
1447268261.7,2014-04-09,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4326,37.4737895176088
1447268263.7,2014-10-03,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4318,40.4737895176088
1447249984.7,2014-11-29,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4268,38.4737895176088
1447249983.7,2014-12-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4311,39.4737895176088
1447394515.7,2013-08-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4278,37.4737895176088
1447265727.7,2014-04-07,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4235,35.4737895176088
1447394514.7,2014-08-16,PORT04,V444_0,2,DTP,0,0,V555555555_14,1670215,PLANT03,PORT09,4307,39.4737895176088
1447216597.7,2014-12-18,PORT04,V444_0,2,DTP,0,0,V555555555_14,1657475,PLANT03,PORT09,3929,94.92
1447394123.7,2015-04-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1657475,PLANT03,PORT09,3908,86.12
1447400485.7,2014-07-01,PORT04,V444_0,2,DTP,0,0,V555555555_14,1657437,PLANT03,PORT09,480,5.79716713381553
1447218312.7,2013-10-15,PORT04,V444_0,2,DTP,0,0,V555555555_14,1623991,PLANT03,PORT09,2793,11.88
1447291252.7,2014-01-08,PORT04,V444_0,2,DTP,0,0,V555555555_14,1687689,PLANT03,PORT09,463,2.58
1447357613.7,2013-11-11,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669584,PLANT03,PORT09,1256,13.7787800418199
1447311495.7,2013-10-19,PORT04,V444_0,2,DTP,0,0,V555555555_14,1669584,PLANT03,PORT09,1237,14.7787800418199
1447266885.7,2015-04-27,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,955,11.7957201646091
1447346490.7,2014-06-16,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,671,5.89786008230453
1447175181.7,2015-05-06,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,2085,30.4893004115226
1447266947.7,2014-10-24,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,2096,31.4893004115226
1447165436.7,2013-06-14,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,1362,17.64
1447266860.7,2014-04-08,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,1355,17.42
1447399703.7,2013-08-30,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,2434,31.78
1447227078.7,2014-03-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,1367,17.36
1447346561.7,2015-01-07,PORT04,V444_0,2,DTP,0,0,V55555_26,1667817,PLANT03,PORT09,4930,69.56
1447227101.7,2014-06-09,PORT04,V444_0,2,DTP,0,0,V55555_26,1650904,PLANT03,PORT09,664,6.29205882352941
1447389176.7,2014-07-05,PORT04,V444_0,2,DTP,0,0,V55555_26,1658532,PLANT03,PORT09,267,0.409636480963648
1447185828.7,2014-01-09,PORT04,V444_0,2,DTP,0,0,V55555_26,1658532,PLANT03,PORT09,329,0.614454721445472
1447391188.7,2014-06-19,PORT04,V444_0,2,DTP,0,0,V55555_26,1658532,PLANT03,PORT09,340,0.655418369541837
1447208887.7,2013-06-25,PORT04,V444_0,2,DTP,0,0,V55555_26,1658532,PLANT03,PORT09,278,0.409636480963648
1447171577.7,2014-03-30,PORT04,V444_0,2,DTP,0,0,V55555_26,1658532,PLANT03,PORT09,317,0.409636480963648
1447323885.7,2014-10-18,PORT04,V444_0,2,DTP,0,0,V55555_26,1649008,PLANT03,PORT09,534,1.99646017699115
1447185794.7,2013-07-29,PORT04,V444_0,2,DTP,0,0,V55555_26,1649008,PLANT03,PORT09,409,0.998230088495575
1447283655.7,2013-12-07,PORT04,V444_0,2,DTP,0,0,V55555_26,1649008,PLANT03,PORT09,479,1.99646017699115
1447367958.7,2013-12-10,PORT04,V444_0,2,DTP,0,0,V55555_26,1649008,PLANT03,PORT09,486,1.99646017699115
1447348785.7,2013-11-13,PORT04,V444_0,2,DTP,0,0,V55555_26,1675615,PLANT03,PORT09,1247,8.84536980228394
1447361990.7,2013-10-28,PORT04,V444_0,2,DTP,0,0,V55555_26,1675615,PLANT03,PORT09,1326,8.84536980228394
1447361992.7,2013-05-25,PORT04,V444_0,2,DTP,0,0,V55555_26,1675615,PLANT03,PORT09,821,4.42268490114197
1447323810.7,2013-08-19,PORT04,V444_0,2,DTP,0,0,V55555_26,1675655,PLANT03,PORT09,394,0.683372403201034
1447323930.7,2014-06-23,PORT04,V444_0,2,DTP,0,0,V55555_26,1675655,PLANT03,PORT09,458,1.70843100800259
1447266958.7,2014-10-12,PORT04,V444_0,2,DTP,0,0,V55555_26,1675654,PLANT03,PORT09,355,0.56709309689677
1447361991.7,2015-02-26,PORT04,V444_0,2,DTP,0,0,V55555_26,1675655,PLANT03,PORT09,753,4.52
1447361989.7,2014-11-23,PORT04,V444_0,2,DTP,0,0,V55555_26,1675654,PLANT03,PORT09,1309,9.02
1447407431.7,2015-05-07,PORT04,V444_0,2,DTP,0,0,V55555_26,1675654,PLANT03,PORT09,1364,9.58
1447242499.7,2014-10-31,PORT04,V444_0,2,DTP,0,0,V55555_26,1675654,PLANT03,PORT09,2278,16.06
